bucket,task_id,decomp_review_visits,outline_len,transition_len,unique_formulas,is_clone,submitted_at,recommended_action,outline_tail,transition_description
E_normal,7047ad87-069b-468d-bb26-d319104022ae,1,6820,50,654,false,2026-09-01T17:39:26.675,Approve-shaped on every measured signal.,"ootnotes area noting ""(1) Reflects SCA earnings CAGR for pro forma period only.""","Clear Content: Pro Forma, Inputs & Assumptions, IS"
E_normal,5e62a2fe-799d-4409-8d1a-ddd710f97680,1,6939,883,4843,false,2026-08-31T22:55:13.387,Approve-shaped on every measured signal.,"orthstar Specialty Pipeline Ex, add a cell pulling the levered IRR from DCF V32.","Removed Returns Table (ROIC and IRRs based on Upfront Payment), Return on Invested Capital (Earn Out Structure), Present Value of Cash Flows Calculation, Invested Capital across Periods, Enterprise Va"
E_normal,56bd2c85-6c18-42ce-ba8d-7dec97cd2ba9,1,7017,196,645,true,2026-09-01T13:28:55.933,Approve-shaped on every measured signal.,nHigh cells cross-link to the paired Low/High cells to render the floating bars.,"Cleared formulae across DCF, Company Valuation, Comps Data, Football Field Analysis, WACC, Intrinsic Growth, Peer Comps, Cedarbrook Beta, Market Return, Peer Auto 1 Beta, and Peer Auto 2 Beta tabs"
E_normal,d689b174-e123-4eef-991c-43df47982113,1,7049,79,944,false,2026-08-31T21:45:11.063,Approve-shaped on every measured signal., to divide the respective totals by the Volume row for each of the five periods.,"Clear Content: IS, HIST IS, BS, Physician, Payor, Ownership,  Historical Volume"
E_normal,ffc15df8-62c9-4395-b58f-19fb5a4902b7,1,7096,174,5872,false,2026-09-01T12:29:36.509,Approve-shaped on every measured signal.,is feeds row 28's Base amortization formula and closes the loop back to the P&L.,"Delete tabs: BASE - P&L, BASE - Incr Vol Build, BASE - Val & Returns
Clear content: Amortization!G28:L28, Amortization!G34:L34, Amortization!F114:N166, Amortization!F202:V232"
E_normal,072939b3-f093-4fbf-a193-8f3ad7461ecf,1,7213,82,1078,false,2026-09-01T06:15:12.116,Approve-shaped on every measured signal.,the Dynamo export now sources physician attributes from the amortization roster.,"Amortization tab completely, Volume Summary tab and dependent cells on other tabs."
E_normal,be60edee-ddba-4ea2-8197-742d892e0bb5,1,7290,52,266,true,2026-08-31T21:11:09.366,Approve-shaped on every measured signal.,"inner is active; A67 outputs ""Optimised for: "" concatenated with the goal label.",Cleared contents across Dashboard and Optimizer tabs
E_normal,fc6ded3e-6ae8-444f-976e-1c297aa1d1db,1,7324,149,2932,false,2026-09-01T11:08:44.029,Approve-shaped on every measured signal.,EX as (Closing CWIP + Closing Net Block) − (Prior CWIP + Prior Net Block) + D&A.,"profit and loss statement, cost build up, Debt Schedules, working capital, bs items -  entirely  and 2026-2035  numbers of revenue build and FAS tab "
E_normal,cf052c64-e482-4c9c-963f-951bf025d47d,1,7326,58,638,false,2026-08-31T16:45:26.689,Approve-shaped on every measured signal.,h-multiple result from each of the three views pulled into three parallel cells.,"Acquirer Cash Flow & IRR is removed along with dependents
"
E_normal,2f25a60b-e00e-4212-98db-dc7239e39280,1,7416,535,977,false,2026-08-31T20:11:13.316,Approve-shaped on every measured signal., anchor cell pulling from Cash on the Balance Sheet in the last historical year.,Removed non hardcoded assumptions and line items on the Equity Breakdown tab; removed non hardcoded assumptions and line items on the Intangible Assets Schedule tab; removed non hardcoded assumptions 
E_normal,abd59dc2-3502-4613-91e5-23a6ec13cca1,1,7459,170,1503,false,2026-09-01T16:05:09.178,Approve-shaped on every measured signal.,"g days"", ""Assumptions developed by Dev & Ops"", and ""N/A"" for the remaining rows.","Cleared 3. Returns & Metrics, 4. Assumptions (Yrs Post Close), 4. Assumptions (Calendar Yrs), OUTPUT - Pro Forma, Development Earnings, Ops Budget, Valuation Assumptions."
E_normal,601a6f42-8d27-4ec6-91d8-628d1df05c37,1,7491,188,389,false,2026-09-01T12:13:27.47,Approve-shaped on every measured signal.,ew KPIs and the per-tab KPIs on the three period tabs and the Go-Forward column.,"Delete tabs: 7.21 Output View, Upd. Fin. Output_Ann. Mar, Upd. Fin. Output_Ann. May, Updated Financials Output_TTM, Monthly Overview, Physician Output TTM, Volume Output, Scenario Selector"
E_normal,706161cd-d178-4574-89c7-4ff28401c020,1,7510,35,13319,false,2026-09-01T12:16:39.271,Approve-shaped on every measured signal.,"PR, and a Volume Check (row 66) comparing base-case Volume to summed LAR volume.","Delete tabs: LAR Summary, LAR - I&A"
E_normal,9fd66093-40f8-4f7f-9aed-9d9021a27272,1,7525,66,146,false,2026-08-31T15:13:21.186,Approve-shaped on every measured signal.,"l NPR / Total Volume, Total SWB / Total Volume, and Total Supply / Total Volume.",Builds out the Valuation & Contribution and Resyndication scenario
E_normal,2aa8b1c2-7521-454e-b4c7-09e00b142087,1,7553,38,13331,false,2026-09-01T06:16:12.037,Approve-shaped on every measured signal.,AR Summary` (row 9) that simply echoes row 45 into a header band for visibility.,"LAR Summary, LAR - I&Q tab completely."
E_normal,b76db193-b1ab-4837-896f-5798f5722239,1,7557,18,3358,false,2026-09-01T10:18:09.47,Approve-shaped on every measured signal.,"riod. Add a final ""CF BFO"" row pulling Ratio row 31 with a horizontal SUM total.","DTF tab entirely 
"
E_normal,72815287-8ad4-4681-9886-405a6b7b4685,1,7601,68,495,false,2026-09-01T06:15:34.799,Approve-shaped on every measured signal.,"pEx per column, and Distributions per 1% = Distributions / 100 (TTM and Future).","Valuation Summary, I&A Summary, Run Rate Atlas Health Value Bri tab."
E_normal,59393fd4-15ba-456b-9042-d853065d4c20,1,7653,70,2649,false,2026-09-01T06:14:56.681,Approve-shaped on every measured signal.,"e + Sale, Proceeds = −Sale × I6, with a totals row (row 23) summing each column.","Phys Proceeds, Phys Proceeds table, Deprec. Calc, and Managed care Tab"
E_normal,2378305a-efeb-401d-9a38-bc0796d63e1f,1,7799,86,610,false,2026-08-31T15:49:52.287,Approve-shaped on every measured signal.,"date from Inputs & Assumptions, a ""YTD to Close"" label, and a ""Close-Dec"" label.","Delete tabs: Adjusted Financials, Physician Inputs
Clear content: Inputs & Assumptions"
E_normal,a61329be-db9b-4b32-ba08-3ca3b1093191,1,7810,193,2245,false,2026-09-01T01:47:46.585,Approve-shaped on every measured signal.,"BITDA Less NCI + Other Op Income + Other Op Expense, with % Growth and % Margin.","Delete tabs: Base | Region A ASC P&L, Base | Region A Anc. P&L, Base | Region A MRI P&L, Base | Region A DME P&L, Base | Region A PT Consolid., Base | South. OH Other Anc. P&L, Base | SOH vSign"
E_normal,490ad180-4522-4f9b-b4b9-d3883264b29b,1,7866,90,353,true,2026-09-01T06:15:15.707,Approve-shaped on every measured signal., off the market cap in `DCF and Peer Valuation` C36 and enterprise value in C51.,"DCF Method 2,DCF Method 1, DCF and Peer Valuation and Economic Profit Valuation Model tab."
E_normal,1ee838f2-3e3f-4655-8830-84e38e81302c,1,7941,65,386,false,2026-09-01T14:43:39.046,Approve-shaped on every measured signal.,"on table (Multi‑Specialty 200000, SXH 300000, Single 150000, Multi‑Site 400000).","Cleared Inputs, Calculator, Summary Output, Inputs & Assumptions."
E_normal,7ba83d83-518a-4836-aea8-a66be5521bbe,1,7955,42,1054,false,2026-08-31T16:49:13.357,Approve-shaped on every measured signal.,s S19:S27 reference range) to pull annual SWB into the working-capital schedule.,Pro Forma is removed along with dependents
E_normal,ee944e4c-94c7-4fe0-961f-ace7bf09423a,1,7999,66,584,false,2026-08-31T23:09:50.726,Approve-shaped on every measured signal.,gainst Cover Page G6 pulling the corresponding case label from Cover Page H7:H9.,"Clear content: Operating, PPE and CAPEX, Assumptions, Depreciation"
E_normal,2684df5d-9391-4120-8343-5b092985b523,1,8024,41,892,true,2026-09-01T12:20:20.799,Approve-shaped on every measured signal., an implied 25–29E EBITDA CAGR helper column computed as (F/25E EBITDA)^(1/4)–1.,"LBO Model tab (formula driven sections).
"
E_normal,736eee45-77e4-4ad4-a466-ebdf19a0f48c,1,8122,199,995,false,2026-09-01T01:02:14.739,Approve-shaped on every measured signal.,"ions, pre-ownership) and NCI Supply Savings = Consolidated − Ownership-Impacted.","Delete tabs: INT | Supplies Savings Synergy, INT | SOH Clinics, INT | COH Clinics, INT | Incr. Region C Clinics, INT | Incr. SOH ASC, INT | Inr. SOH Clinic, INT | Incr. COH ASC, INT | Inr. COH Clinic"
E_normal,e436808a-f182-4838-bf56-dafedfe37895,1,8168,108,3225,false,2026-09-01T16:05:12.773,Approve-shaped on every measured signal.,"Revenue/Days, SWB/Days, Supplies/Days as C16/C50, C19/C50, C20/C50 respectively.","Delete tabs: Incr. & Decr. Build, Historical Summary
Clear content: I&A!C43:F58, I&A!C83:D100, I&A!C107:C111"
E_normal,1ebee744-f319-46bc-bf8b-ffe51f25b37e,1,8190,98,439,false,2026-08-31T17:49:32.441,Approve-shaped on every measured signal.," P/E (17)"" helper column that recalculates the 2017 P/E at each stress multiple.","Delete tab: New terms calcs
Clear content: Model!B797:BL862, Model!K49:K50, Model!AD61, Model!W138"
E_normal,e7ad7081-e481-4e6d-a244-be09a3a967e7,1,8351,63,1942,false,2026-09-01T06:08:15.03,Approve-shaped on every measured signal.," Weight, sourcing the equity and debt weights from the target capital structure.","Intrinsic growth, Beta, Ratio Anlayis, WACC, HistoricalFS tab.
"
E_normal,a61d7179-bc1c-4f48-8ca0-b3a0dda193be,1,8457,253,2724,true,2026-09-01T00:55:36.805,Approve-shaped on every measured signal.,"vings ASC NCI (from INT | Supplies Savings Synergy row 91), summed to Total IOI.","Delete tabs: Financial Summary, INT | Consolidated P&L, INT | CapEx & Depreciation, INT | Integration Expenses, INT | Physician Add Synergy P&L, INT | Physician Syn. Incr. MSO, INT | Incr. Rent, Suppl"
E_normal,d7d73ffc-80a7-4b89-ad31-e00a4d1d4b7b,1,8574,57,272,false,2026-09-01T15:47:03.714,Approve-shaped on every measured signal.,"tiple), one built off the unlevered IRR and one off the levered/no-discount IRR.","Delete tabs: HealthSys Base Pro Forma, HealthSys Base DCF"
E_normal,429ddff7-0f57-4cf9-8b02-fea8586f77fd,1,8690,277,5206,false,2026-09-01T20:44:46.656,Approve-shaped on every measured signal.,ow 98) so those rows align with the existing pattern of a run-rate check column.,"Removed non hardcoded assumptions within the Check Formulas, KEIs, Expenses per Patient Day, Expenses per Equivalent Admission, Expense Ratios, Margins, Y/Y Growth, GAAP Build, and Income Statement se"
E_normal,8bc7720c-9f6b-4947-a582-a991605a030e,1,8717,287,1451,false,2026-08-31T20:12:07.368,Approve-shaped on every measured signal.," Revenue and forecast on a rolling 6-year AVERAGE, to support forecast buybacks.",Removed non hardcoded assumptions and line items on the Balance Sheet Breakdown tab; removed non hardcoded assumptions and line items in the Income Statements section on the Financial Statements tab; 
E_normal,ea977dc5-bce1-4021-9743-ac686da63fef,1,8779,63,827,true,2026-08-31T22:01:15.888,Approve-shaped on every measured signal.,"A/NM readings on individual peers (Redstone PEG = ""NA"", Redstone EV/FCF = ""NM"").","Delete tabs: DCF, Summary
Clear Content: Comps, Cost of Capital"
E_normal,14e47c1b-8d63-4f38-9b17-d33268e6cad9,1,8888,85,641,false,2026-09-01T06:15:59.288,Approve-shaped on every measured signal.,on add-back-related line to the negative of the intangibles amortization output.,"Ratio Analysis, Lease Schedule (row 50 and below), Intangible Assets and Goodwill tab"
E_normal,4742d467-8694-49bb-a004-21f3536366c1,1,9090,90,18866,true,2026-09-01T15:36:56.956,Approve-shaped on every measured signal.,"lines, and × `G - Other Assumptions`!$B$13 for the four IP Licensing Deal lines.","Added two tabs G - Sales-Mktg-Dev and G - Rev Calc, and completed the tab G - Mobile Title"
E_normal,478baae0-862e-4fa4-9b9e-2fabc2f6cc66,1,9098,106,957,false,2026-09-01T16:00:51.734,Approve-shaped on every measured signal.,to the underlying EV formula so Excel's data-table mechanism populates the grid.,"Delete tabs: Partner Int. Pro Forma, Partner Int. DCF
Clear content: I&A!A125:M167, I&A!A218:M261, I&A!C18"
E_normal,f9dbac06-1276-4e8b-9b94-eabb18ee6504,1,9098,188,14924,true,2026-09-01T18:29:14.372,Approve-shaped on every measured signal.,"om `'8. R&M'!Q46:Q49` and `T46:T49`. Row 13 concatenates Name as `=B13&"" ""&C13`.","Cleared formulae across 7. Assum, 9. AA, 8. Financial Bridge, ASC Utilization, Practice D&A, Reported BS & SCF, Dynamo Deal Import, Dynamo Physician Import, LAR Summary, and LAR - I&A tabs"
E_normal,393bff95-3ca9-4d21-bac3-3d606b12a888,1,9160,92,1062,true,2026-09-01T15:36:41.714,Approve-shaped on every measured signal.,)!J123) to derive Implied Value of Northstar's Equity vs. I&A!C41 with variance.,"Delete tabs: 4. Financial Summary, 5. DCF, Profile Chart - Updated, Profile Chart - Original"
E_normal,c21fa65a-c217-48c8-a861-206d90d5f349,1,9208,257,5646,false,2026-09-01T20:44:05.531,Approve-shaped on every measured signal.,"odes, and converts Bull to Base − Step and Bear to Base + Step (Step value 100).","Removed non hardcoded formulas on the Drivers tab; Removed Admissions, Inpatient Revenue per Admission, and Outpatient Revenue (% of Total) subsections on the Scenarios tab; removed linked headers and"
E_normal,4f8441c6-a6c9-4298-8350-b072f2aa669e,1,9309,139,3177,false,2026-08-31T22:50:43.159,Approve-shaped on every measured signal.,"+ Existing for each case, so downstream P&L pulls a fully-built number per year.",Builds the projection & valuation engine (both Interim and Base scenarios) with the interdependent depreciation and amortization schedules.
E_normal,599b6306-679f-41cf-9d66-6f2b621d8217,1,9359,72,918,true,2026-09-01T15:56:47.931,Approve-shaped on every measured signal.,"1–24 header and SUMIF pattern for Monthly IOI, pulling from `Pro Forma` row 141.","Cleared 2. Financial & Valuation Sum, Key Metrics Box, Pipeline Extract."
E_normal,ddeaff1e-2f87-4a14-8e0f-02f41107900d,1,9375,162,731,false,2026-08-31T18:25:41.861,Approve-shaped on every measured signal.,"= C7 − C9 (net distributable equity), and C15 = C11 × C13 (partner-share value).","Builds the investor-facing output layer — translating the engine's cash flows and the amortization schedule into per-physician economics, partner pro formas tabs."
E_normal,9414bc28-d667-4ddb-9b72-9f553cc5406d,1,9395,120,1397,false,2026-08-31T20:39:24.611,Approve-shaped on every measured signal.,nual Cap Escalator; RBO Fee carried across all five years from the Year-1 input.,"Delete tabs: Pro Forma, CapEx & Depreciation
Clear content: Inputs & Assumptions!F12:K84, Inputs & Assumptions!B137:J159"
E_normal,6a31480b-075d-4854-bfb0-6598b665fd45,1,9418,178,1311,false,2026-09-01T01:40:43.167,Approve-shaped on every measured signal.,"l Physicians and % Margin as EBITDA / Professional Fees, plus % Growth wrappers.","Delete tabs: Base | Consolidated SOH, Base | Consolidated COH, Base | Consolidated Region C, Base Consl. vHardcode, Base | Consl vSign, Base | Pipeline P&L, Base | Clinic 001 P&L"
E_normal,c1dd2cc7-184f-4b77-8465-04cb7bd5230e,1,9431,94,624,false,2026-08-31T16:49:04.872,Approve-shaped on every measured signal.," & exp` M10, so the capture schedule is driven by the new physician-level build.","Revenue Changes, Incremental Rev & exp, Inputs & Assumptions is removed along with dependents
"
E_normal,d468c4ab-a54d-46df-90ae-8932a3ce74e7,1,9433,190,973,false,2026-09-01T14:26:45.408,Approve-shaped on every measured signal.,lumn; and add a Bad Debt Gross-Up cell equal to `Normalized Financials` J9 × 2%.,"Delete tabs: CPT Analysis, L6M CPT Analysis, Incremental Volume, Normalized Financials, Financials Output, Physician Output, Updated Physician Volume
Clear content: 'Vol & Fin Inputs'!A7:X57"
E_normal,d83a88dd-0b7b-4448-8527-2944685a392a,1,9439,157,66066,false,2026-09-01T14:52:59.738,Approve-shaped on every measured signal.,s at C427:K427 that reverse-search the P&L header for the last populated period.,"Cleared P&L Builds, Payer Ramps, CapEx & D&A Schedule, Debt Schedule, Balance Sheet Schedules, P&L, Cash Flow Statement, Balance Sheet, Inputs & Assumptions."
E_normal,f99123da-d14d-4324-96a0-ce1c3921dec3,1,9884,209,14121,false,2026-09-01T16:35:32.802,Approve-shaped on every measured signal.," / Case Comparison Summary"" at B10, and the ""Top 7 specialties only"" note at D5.","Cleared Project Atlas source Data - Mod, Volume by Spec - Region A, IS - TTM Apr26, BS - Apr26, Vol & Fin Inputs, Utilization, Summary Vol Migration 6.5.26, Project Atlas Vol Migration, Supply Cost Co"
E_normal,d243f0c2-082c-447e-90ef-de76d6930e9b,1,10019,154,763,false,2026-08-31T20:36:01.738,Approve-shaped on every measured signal.,nd Effective Multiple) feed the Summary Returns block on `Inputs & Assumptions`.,"Delete tabs: Cedarbrook Holdings Cash Flow &, Cedarbrook Holdings Debt Financ
Clear content: Inputs & Assumptions!F86:K108, Inputs & Assumptions!B178:F182"
E_normal,43f5fc8c-cdb2-432f-a1c7-614167e8aec4,1,10105,48,2235,true,2026-08-31T20:09:44.98,Approve-shaped on every measured signal.,/ exchange rate; Total IC = Net PPE + NWC; ROIC = EBITA × (1 − $M$3) / Total IC.,Completed the two tabs - operating model and DCF
E_normal,78d79a0f-f8bb-4ff1-b68e-cc807c1b7a7d,1,10199,200,2772,false,2026-09-01T01:24:27.133,Approve-shaped on every measured signal.,"forecast years, and apply Stub Impact of 1 to reach Total Realized Depreciation.","Delete tabs: Base | Consolidated P&L, Base | MSO Overhead & Fee, Base | Investment Income, Base | CapEx & Depreciation, Base | New M&A P&L, Base | Investee 002 Center Buil, MGMT | CapEx & Depreciation"
E_normal,6ff6e25e-d1da-4234-842b-423959c16fba,1,10367,200,1757,true,2026-08-31T15:21:23.774,Approve-shaped on every measured signal.,"ncome = EBITDA – D&A – Interest – other. Add ""Notes:"" placeholder at the bottom.","Delete tabs: 2. Financial & Valuation Sum, 3. Returns & Metrics, 4. Assumptions (Yrs Post Close), 5. Assumptions (Calendar Yrs), Key Metrics Box, Ops Budget
Clear content: Valuation Assumptions!H5:J12"
E_normal,a5fee93e-50ad-45b0-a41a-7c436718652d,1,10639,137,9595,false,2026-09-01T15:44:39.887,Approve-shaped on every measured signal., input (value 0) and the derived multiple = buyout × `'Vol & Fin Inputs'!$O$27`.,"Cleared Amortization, Deprec. Calc, Volume Ramp, INT - Incr Vol Build, BASE - Incr Vol Build, INT - P&L, BASE - P&L, INT - Val & Returns."
E_normal,b0d08194-bdcd-46b2-b1a4-fe6f678bf020,1,10647,206,9834,false,2026-08-31T18:53:01.138,Approve-shaped on every measured signal.,"2; add D34 (Margin %) = IFERROR(D33/D31, 0); add D37 check = D29=Calculator!F60.","Delete tabs: Pro Forma - Int, D&A & Debt - Int
Clear content: I&A!U59:AE64, I&A!G76:L76, I&A!G125:G126, Inputs!D11/D17:D20/D29:D30/K27, Summary Output!D11:D37 (linked rows), Calculator!F21:L66 (linked"
E_normal,bb0c800d-c724-462f-a75b-e0e50d48b671,1,10680,191,16667,false,2026-08-31T18:35:52.197,Approve-shaped on every measured signal.,red Cash from `Pro Forma - Int` row 129 (the Facility total) instead of row 119.,"Delete tabs: Non-Compete Amort - Int., Mgmt Agreement Amort - Int., D&A Calculator Inputs - Int., DCF & IRR - Int
Clear content: D&A & Debt - Int!H11:CH17, Pro Forma - Int!F72:CZ194, I&A!E165"
E_normal,a1a80071-895a-4e18-80ca-106f73e272c5,1,10853,116,1067,false,2026-09-01T06:17:39.946,Approve-shaped on every measured signal.,ash seeded from the last historical Cash line to anchor the first forecast BoP).,"PP&E Schedule (roe 16 and below), Financial Statements and Income Statements Breakdown tab and other dependent cells"
E_normal,0ad44f5e-1c76-4401-9144-9f9914bc0f0a,1,10913,78,12976,false,2026-09-01T20:10:49.229,Approve-shaped on every measured signal.,"344 for < 0), and Net PP&E stays above zero (COUNTIFS Forecast row 361 for < 0).","Delete tabs: Statements
Clear content: Forecast!B251:DK438,Get Started!B14:D20"
E_normal,b870b699-5e43-4301-a4d6-0702d055b31c,1,11138,98,13369,false,2026-09-01T10:01:31.146,Approve-shaped on every measured signal.,f which REGION 001` and `of which REGION 002` splits carried through each block.,"0-General Data, 1-Revenue, 2-Costs, 3-Investment, 4-Depreciation, 5-Royalties- all tabs entirely

"
E_normal,caac96ee-ee52-4cfa-938b-72f6aed47093,1,11148,105,1214,false,2026-08-31T16:45:29.388,Approve-shaped on every measured signal.,rence between final Pro Forma year and I&A close-year (with a Jan-1 adjustment).,"Delete tabs: 3. Profile, 4. Fin & Val Summary, 5. Integrated Case, 6a. Returns & Metrics, 6b. Assumptions"
E_normal,45b5d0e5-d84a-4f38-95c4-41478030285c,1,11190,32,694,false,2026-08-31T23:03:17.537,Approve-shaped on every measured signal.,brook = Income Before Taxes + Income Tax + Income From Equity Investments + NCI.,Clear content: Operating!F9:J205
E_normal,9de6b42d-f8d5-42b9-b2ca-1ed8da989b18,1,11668,73,922,true,2026-08-31T20:47:05.023,Approve-shaped on every measured signal.,"t-historical-revenue, and difference formulas T−S for the pandemic-switch panel.","Cleared formulae across KPI, Comps, Industry, Ad ROI, and Simple P&L tabs"
E_normal,a17dd78f-8244-4bc5-ab45-c313b7d78090,1,11961,42,5267,false,2026-09-01T13:32:33.596,Approve-shaped on every measured signal., reference the Data Sheet Company Name so tab titles update from a single input.,Cleared remaining formulae in the workbook
E_normal,b7f300f9-e5bc-4533-bb18-e9b6295c8676,1,12799,91,1510,false,2026-09-01T15:36:07.182,Approve-shaped on every measured signal.,"Cascade Health Holdings Pre-Tax Operating Earnings reflect partial year impact.""","Cleared 3. Deal Execution, 4. Profile, 5. FinSum, 6. Int, 7. Assum, 8. R&M, 8. Key Metrics."
E_normal,41623d94-eb84-4c0a-ae02-564f6035ae8a,1,13431,152,2917,false,2026-09-01T01:18:34.774,Approve-shaped on every measured signal.,ted build is `13c3f7ed7d5e41be92746b26cde29896-1788224710052_08.30_26_N-2.xlsx`.,"Delete tabs: INT | Incr. Region C ASC, INT | Inr. Region C Clinic
Clear Content: Corp Dev BS Impacts, Corp Dev P&L Impact, HC Expenses, Incident To Risk"
E_normal,4312b7a6-a8b4-45c6-9603-1ebae8181768,1,13619,280,2639,true,2026-09-01T12:10:08.038,Approve-shaped on every measured signal.,"s'!H112`), IYC IOI (`'8. Key Metrics'!E5`), and FYC IOI (`'8. Key Metrics'!E6`).","Delete tabs: 3. Deal Execution, 5. FinSum, 6. Int, 7. Assum, 8. R&M, 8. Financial Bridge, 8. Key Metrics, 9. AA, 10. Physician Cap Table, I&A Summary, Pro Forma Output, Valuation Summary, Volume Summa"
E_normal,dff030df-30ea-42d7-9d08-e866a74bf3a8,1,13690,20,3336,false,2026-08-31T18:04:27.976,Approve-shaped on every measured signal.,chedules that feed the corresponding onshore/offshore/SH/capex debt calcs above.,Clear content: Model
E_normal,eb71af81-a941-4846-8f5e-d306e9148e4a,1,14539,42,3134,false,2026-08-31T20:52:02.055,Approve-shaped on every measured signal.,21/row 9 for construction; YoY% columns F/G for all gross-profit and cost lines.,Cleared remaining formulae in the workbook
E_normal,dca7a57c-9276-4ddb-ac76-3f6e6a8bc4ba,1,14637,75,7991,false,2026-08-31T23:08:33.251,Approve-shaped on every measured signal.,"pulling from E8.
- On `LAR Summary`, add the AB25 tie-out formula `=AB24 − C24`.",Builds the projection & valuation engine (both Interim and Base scenarios) 
E_normal,ae1f0d20-d707-486c-ab48-505dc7e96a11,1,15319,217,2795,false,2026-09-01T14:56:20.349,Approve-shaped on every measured signal.," count H, monthly = H/12 in I, weekly = I/4 in J; per‑OR benchmark L23 = 276/30.","Cleared Inputs & Assumptions, Key, Scenario Selector, Construction Costs, Equipment Costs, CBR - Supply Savings, Volume Opportunity, Facility Layout, Payor Mix, MC Summary, 2026 Northstar Surgical Par"
E_normal,f4082805-7223-4d01-b505-17c98552daf0,1,15524,88,495,true,2026-09-01T15:20:52.243,Approve-shaped on every measured signal.,"nto the Name field, and set E13 = 'Dynamo Deal Import'!$A$2 to tag the facility.","Cleared Inputs, Calculator, Summary Output, Dynamo Deal Import, Dynamo Physician Import."
E_normal,ce3adf8a-a904-4ad8-9142-45904478d50b,1,15643,318,2660,true,2026-09-01T14:38:58.189,Approve-shaped on every measured signal.,"A checks in HR6:HX6 (`0, 0, -206952.7, 605858.6, 651690.9, 715777.3, 784201.7`).","Cleared Deal Repository Deal Import, 2. Financial & Valuation Sum, 3. YR1, Cap Table, & MD ROI, 6. Assumptions, 8. Payer Ramp, Summary PF - Simplified, Summary PF - Simplified (Adviso, Summary PF, Pro"
E_normal,ae7bc593-fdc3-4152-8209-05c554cb843b,1,17358,458,3467,true,2026-09-01T16:06:19.105,Approve-shaped on every measured signal.,"actice Revenue rows), so downstream Dynamo import can key off consistent labels.","Cleared 3. Deal Execution, 4. Profile, 5. FinSum, 6. Int, 7. Assum, 8. R&M, 8. Financial Bridge, 8. Key Metrics, 10. Physician Cap Table, Scenario Selector, RPP Equity Swap Output, Distributions - RPP"
